KIND,VARIANT,SUFFIX,BIN,E_low,E_high,ENTRIES,MEAN,RMS,SRC,NAME
phi,PDCraw,0_60vz,5,12,15,452078,-0.00036118,0.00431395,XAXIS,h_phi_diff_raw_12_15_0_60vz
phi,PDCcor,0_60vz,5,12,15,452078,0.000122055,0.00352583,XAXIS,h_phi_diff_corr_12_15_0_60vz
phi,CLUSRAW,0_60vz,5,12,15,452078,-0.000281879,0.0044325,NAME,h_phi_diff_cpRaw_12_15_0_60vz
phi,CLUSCP,0_60vz,5,12,15,452078,0.000370456,0.00357384,NAME,h_phi_diff_cpCorr_12_15_0_60vz
phi,CLUSCP_EA_vzDep,0_60vz,5,12,15,452078,0.000299497,0.00355233,NAME,h_phi_diff_cpCorrEA_geom_12_15_0_60vz
phi,CLUSCP_EA_etaDep,0_60vz,5,12,15,452078,0.00029267,0.00355395,NAME,h_phi_diff_cpCorrEA_fitEtaDep_12_15_0_60vz
phi,CLUSCP_EA,0_60vz,5,12,15,452078,0.000294508,0.00355637,NAME,h_phi_diff_cpCorrEA_fitEnergyOnly_12_15_0_60vz
phi,CLUSCP_EA_mixed,0_60vz,5,12,15,452078,0.000293781,0.0035554,NAME,h_phi_diff_cpCorrEA_fitPhiE_etaEtaDep_12_15_0_60vz
phi,CLUScpDirectBvals,0_60vz,5,12,15,452078,0.000242591,0.00367618,NAME,h_phi_diff_cpBcorr_12_15_0_60vz
eta,PDCraw,0_60vz,5,12,15,452078,-1.27575e-06,0.00487462,XAXIS,h_eta_diff_raw_12_15_0_60vz
eta,PDCcor,0_60vz,5,12,15,452078,3.3552e-06,0.00412852,XAXIS,h_eta_diff_corr_12_15_0_60vz
eta,CLUSRAW,0_60vz,5,12,15,452078,3.11066e-05,0.00486511,NAME,h_eta_diff_cpRaw_12_15_0_60vz
eta,CLUSCP,0_60vz,5,12,15,452078,4.87044e-05,0.00425347,NAME,h_eta_diff_cpCorr_12_15_0_60vz
eta,CLUSCP_EA_vzDep,0_60vz,5,12,15,452078,3.97978e-05,0.00423428,NAME,h_eta_diff_cpCorrEA_geom_12_15_0_60vz
eta,CLUSCP_EA_etaDep,0_60vz,5,12,15,452078,4.42135e-05,0.00420033,NAME,h_eta_diff_cpCorrEA_fitEtaDep_12_15_0_60vz
eta,CLUSCP_EA,0_60vz,5,12,15,452078,4.51463e-05,0.00419216,NAME,h_eta_diff_cpCorrEA_fitEnergyOnly_12_15_0_60vz
eta,CLUSCP_EA_mixed,0_60vz,5,12,15,452078,4.43297e-05,0.00419944,NAME,h_eta_diff_cpCorrEA_fitPhiE_etaEtaDep_12_15_0_60vz
eta,CLUScpDirectBvals,0_60vz,5,12,15,452078,4.63468e-05,0.00417499,NAME,h_eta_diff_cpBcorr_12_15_0_60vz
phi,PDCraw,,6,15,20,148215,-0.000309819,0.00422126,XAXIS,h_phi_diff_raw_15_20
eta,PDCraw,,6,15,20,148215,-5.3466e-06,0.00380521,XAXIS,h_eta_diff_raw_15_20
phi,PDCcor,,6,15,20,148215,0.000183036,0.003398,XAXIS,h_phi_diff_corr_15_20
eta,PDCcor,,6,15,20,148215,-2.90112e-06,0.00298211,XAXIS,h_eta_diff_corr_15_20
phi,CLUSRAW,,6,15,20,148215,-0.000225806,0.00434174,NAME,h_phi_diff_cpRaw_15_20
phi,CLUSCP,,6,15,20,148215,0.000403786,0.00343268,NAME,h_phi_diff_cpCorr_15_20
phi,CLUSCP_EA_vzDep,,6,15,20,148215,0.000331367,0.00342067,NAME,h_phi_diff_cpCorrEA_geom_15_20
phi,CLUSCP_EA_etaDep,,6,15,20,148215,0.000330004,0.00341752,NAME,h_phi_diff_cpCorrEA_fitEtaDep_15_20
phi,CLUSCP_EA,,6,15,20,148215,0.000331417,0.00342064,NAME,h_phi_diff_cpCorrEA_fitEnergyOnly_15_20
phi,CLUSCP_EA_mixed,,6,15,20,148215,0.00033168,0.00341963,NAME,h_phi_diff_cpCorrEA_fitPhiE_etaEtaDep_15_20
phi,CLUScpDirectBvals,,6,15,20,148215,0.000283763,0.00354275,NAME,h_phi_diff_cpBcorr_15_20
eta,CLUSRAW,,6,15,20,148215,-1.15208e-05,0.00387523,NAME,h_eta_diff_cpRaw_15_20
eta,CLUSCP,,6,15,20,148215,-1.81573e-05,0.00320224,NAME,h_eta_diff_cpCorr_15_20
eta,CLUSCP_EA_vzDep,,6,15,20,148215,-1.6559e-05,0.00309623,NAME,h_eta_diff_cpCorrEA_geom_15_20
eta,CLUSCP_EA_etaDep,,6,15,20,148215,-1.53815e-05,0.00307726,NAME,h_eta_diff_cpCorrEA_fitEtaDep_15_20
eta,CLUSCP_EA,,6,15,20,148215,-1.64767e-05,0.00309621,NAME,h_eta_diff_cpCorrEA_fitEnergyOnly_15_20
eta,CLUSCP_EA_mixed,,6,15,20,148215,-1.55199e-05,0.00307737,NAME,h_eta_diff_cpCorrEA_fitPhiE_etaEtaDep_15_20
eta,CLUScpDirectBvals,,6,15,20,148215,-1.56558e-05,0.00305921,NAME,h_eta_diff_cpBcorr_15_20
phi,PDCraw,0_60vz,6,15,20,750513,-0.000145816,0.00424661,XAXIS,h_phi_diff_raw_15_20_0_60vz
phi,PDCcor,0_60vz,6,15,20,750513,0.000350463,0.00338829,XAXIS,h_phi_diff_corr_15_20_0_60vz
phi,CLUSRAW,0_60vz,6,15,20,750513,-5.51387e-05,0.0043681,NAME,h_phi_diff_cpRaw_15_20_0_60vz
phi,CLUSCP,0_60vz,6,15,20,750513,0.00057942,0.00343428,NAME,h_phi_diff_cpCorr_15_20_0_60vz
phi,CLUSCP_EA_vzDep,0_60vz,6,15,20,750513,0.000516405,0.00342032,NAME,h_phi_diff_cpCorrEA_geom_15_20_0_60vz
phi,CLUSCP_EA_etaDep,0_60vz,6,15,20,750513,0.00051006,0.00342205,NAME,h_phi_diff_cpCorrEA_fitEtaDep_15_20_0_60vz
phi,CLUSCP_EA,0_60vz,6,15,20,750513,0.000511516,0.00342476,NAME,h_phi_diff_cpCorrEA_fitEnergyOnly_15_20_0_60vz
phi,CLUSCP_EA_mixed,0_60vz,6,15,20,750513,0.000512572,0.00342341,NAME,h_phi_diff_cpCorrEA_fitPhiE_etaEtaDep_15_20_0_60vz
phi,CLUScpDirectBvals,0_60vz,6,15,20,750513,0.000453465,0.00354877,NAME,h_phi_diff_cpBcorr_15_20_0_60vz
eta,PDCraw,0_60vz,6,15,20,750513,-1.42706e-06,0.0047242,XAXIS,h_eta_diff_raw_15_20_0_60vz
eta,PDCcor,0_60vz,6,15,20,750513,2.03089e-06,0.00398105,XAXIS,h_eta_diff_corr_15_20_0_60vz
eta,CLUSRAW,0_60vz,6,15,20,750513,3.19798e-05,0.00473236,NAME,h_eta_diff_cpRaw_15_20_0_60vz
eta,CLUSCP,0_60vz,6,15,20,750513,4.85509e-05,0.00413914,NAME,h_eta_diff_cpCorr_15_20_0_60vz
eta,CLUSCP_EA_vzDep,0_60vz,6,15,20,750513,4.15384e-05,0.00409882,NAME,h_eta_diff_cpCorrEA_geom_15_20_0_60vz
eta,CLUSCP_EA_etaDep,0_60vz,6,15,20,750513,4.52029e-05,0.00408173,NAME,h_eta_diff_cpCorrEA_fitEtaDep_15_20_0_60vz
eta,CLUSCP_EA,0_60vz,6,15,20,750513,4.58163e-05,0.00407177,NAME,h_eta_diff_cpCorrEA_fitEnergyOnly_15_20_0_60vz
eta,CLUSCP_EA_mixed,0_60vz,6,15,20,750513,4.52776e-05,0.00408031,NAME,h_eta_diff_cpCorrEA_fitPhiE_etaEtaDep_15_20_0_60vz
eta,CLUScpDirectBvals,0_60vz,6,15,20,750513,4.58353e-05,0.0040538,NAME,h_eta_diff_cpBcorr_15_20_0_60vz
phi,PDCraw,,7,20,30,299903,-0.000132396,0.00392275,XAXIS,h_phi_diff_raw_20_30
eta,PDCraw,,7,20,30,299903,-2.07827e-05,0.00367328,XAXIS,h_eta_diff_raw_20_30
phi,PDCcor,,7,20,30,299903,0.000387133,0.00291988,XAXIS,h_phi_diff_corr_20_30
eta,PDCcor,,7,20,30,299903,-1.26248e-05,0.00279622,XAXIS,h_eta_diff_corr_20_30
phi,CLUSRAW,,7,20,30,299903,-6.56603e-05,0.00402373,NAME,h_phi_diff_cpRaw_20_30
phi,CLUSCP,,7,20,30,299903,0.000598277,0.00294951,NAME,h_phi_diff_cpCorr_20_30
phi,CLUSCP_EA_vzDep,,7,20,30,299903,0.00052897,0.00293213,NAME,h_phi_diff_cpCorrEA_geom_20_30
phi,CLUSCP_EA_etaDep,,7,20,30,299903,0.000525444,0.00292741,NAME,h_phi_diff_cpCorrEA_fitEtaDep_20_30
phi,CLUSCP_EA,,7,20,30,299903,0.000529364,0.00293202,NAME,h_phi_diff_cpCorrEA_fitEnergyOnly_20_30
phi,CLUSCP_EA_mixed,,7,20,30,299903,0.000532357,0.00293044,NAME,h_phi_diff_cpCorrEA_fitPhiE_etaEtaDep_20_30
phi,CLUScpDirectBvals,,7,20,30,299903,0.000465756,0.00306674,NAME,h_phi_diff_cpBcorr_20_30
eta,CLUSRAW,,7,20,30,299903,-3.42875e-05,0.00374129,NAME,h_eta_diff_cpRaw_20_30
eta,CLUSCP,,7,20,30,299903,-3.58752e-05,0.00301336,NAME,h_eta_diff_cpCorr_20_30
eta,CLUSCP_EA_vzDep,,7,20,30,299903,-3.50128e-05,0.00291235,NAME,h_eta_diff_cpCorrEA_geom_20_30
eta,CLUSCP_EA_etaDep,,7,20,30,299903,-3.52088e-05,0.0028902,NAME,h_eta_diff_cpCorrEA_fitEtaDep_20_30
eta,CLUSCP_EA,,7,20,30,299903,-3.50157e-05,0.00291233,NAME,h_eta_diff_cpCorrEA_fitEnergyOnly_20_30
eta,CLUSCP_EA_mixed,,7,20,30,299903,-3.51758e-05,0.00289054,NAME,h_eta_diff_cpCorrEA_fitPhiE_etaEtaDep_20_30
eta,CLUScpDirectBvals,,7,20,30,299903,-3.45378e-05,0.00287083,NAME,h_eta_diff_cpBcorr_20_30
phi,PDCraw,0_60vz,7,20,30,1499016,8.56919e-06,0.00395489,XAXIS,h_phi_diff_raw_20_30_0_60vz
phi,PDCcor,0_60vz,7,20,30,1499016,0.000547923,0.00294244,XAXIS,h_phi_diff_corr_20_30_0_60vz
phi,CLUSRAW,0_60vz,7,20,30,1499016,7.87513e-05,0.00403288,NAME,h_phi_diff_cpRaw_20_30_0_60vz
phi,CLUSCP,0_60vz,7,20,30,1499016,0.000758407,0.0029685,NAME,h_phi_diff_cpCorr_20_30_0_60vz
phi,CLUSCP_EA_vzDep,0_60vz,7,20,30,1499016,0.000692531,0.0029486,NAME,h_phi_diff_cpCorrEA_geom_20_30_0_60vz
phi,CLUSCP_EA_etaDep,0_60vz,7,20,30,1499016,0.000684891,0.00294942,NAME,h_phi_diff_cpCorrEA_fitEtaDep_20_30_0_60vz
phi,CLUSCP_EA,0_60vz,7,20,30,1499016,0.000685708,0.00295338,NAME,h_phi_diff_cpCorrEA_fitEnergyOnly_20_30_0_60vz
phi,CLUSCP_EA_mixed,0_60vz,7,20,30,1499016,0.00068909,0.0029513,NAME,h_phi_diff_cpCorrEA_fitPhiE_etaEtaDep_20_30_0_60vz
phi,CLUScpDirectBvals,0_60vz,7,20,30,1499016,0.000620615,0.00308403,NAME,h_phi_diff_cpBcorr_20_30_0_60vz
eta,PDCraw,0_60vz,7,20,30,1499016,-4.38982e-06,0.00450991,XAXIS,h_eta_diff_raw_20_30_0_60vz
eta,PDCcor,0_60vz,7,20,30,1499016,-2.73403e-06,0.00378341,XAXIS,h_eta_diff_corr_20_30_0_60vz
eta,CLUSRAW,0_60vz,7,20,30,1499016,2.22522e-05,0.00454099,NAME,h_eta_diff_cpRaw_20_30_0_60vz
eta,CLUSCP,0_60vz,7,20,30,1499016,3.55942e-05,0.00398215,NAME,h_eta_diff_cpCorr_20_30_0_60vz
eta,CLUSCP_EA_vzDep,0_60vz,7,20,30,1499016,3.12536e-05,0.0039081,NAME,h_eta_diff_cpCorrEA_geom_20_30_0_60vz
eta,CLUSCP_EA_etaDep,0_60vz,7,20,30,1499016,3.32809e-05,0.00391579,NAME,h_eta_diff_cpCorrEA_fitEtaDep_20_30_0_60vz
eta,CLUSCP_EA,0_60vz,7,20,30,1499016,3.39398e-05,0.00390305,NAME,h_eta_diff_cpCorrEA_fitEnergyOnly_20_30_0_60vz
eta,CLUSCP_EA_mixed,0_60vz,7,20,30,1499016,3.3419e-05,0.00391386,NAME,h_eta_diff_cpCorrEA_fitPhiE_etaEtaDep_20_30_0_60vz
eta,CLUScpDirectBvals,0_60vz,7,20,30,1499016,3.39034e-05,0.00388308,NAME,h_eta_diff_cpBcorr_20_30_0_60vz
